From,To,Type,Amount,Payment Method,Card Number,Expiry Date,CVV,Account Number,IFSC Code,Contact Number,Date,is_suspicious,suspicion_reasons,timestamp
user99,user4,neft,17607,Contact Payment,-,-,111,-,-,1234567890,"03/14/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-14 13:24:16.659447
user5,user10,contact,19148,Card Payment,1234567890123456,02/29,-,9876543210,-,+14155552671,"03/05/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-05 13:24:16.659447
user58,user52,card,15113,NEFT Transfer,1234567890123456,02/29,-,9876543210,SBIN1234567,9152251477,"02/14/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-14 13:24:16.659447
user75,user28,neft,9897,Contact Payment,1234567890123456,-,111,9876543210,-,9152251477,"02/25/2025, 01:24:16 PM",False,[],2025-02-25 13:24:16.659447
user4,user36,card,16419,Contact Payment,1234567890123456,02/29,-,9876543210,SBIN1234567,1234567890,"03/07/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-07 13:24:16.659447
user8,user54,neft,4154,Contact Payment,1234567890123456,02/29,-,-,-,+14155552671,"02/19/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-19 13:24:16.659447
user55,user24,neft,3640,Contact Payment,-,02/29,111,9876543210,SBIN1234567,1234567890,"02/25/2025, 01:24:16 PM",False,[],2025-02-25 13:24:16.659447
user12,user72,contact,4674,Contact Payment,-,02/29,-,-,-,9152251477,"02/19/2025, 01:24:16 PM",False,[],2025-02-19 13:24:16.659447
user21,user93,card,10518,Contact Payment,1234567890123456,02/29,111,-,-,1234567890,"02/26/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-26 13:24:16.659447
user61,user35,card,14364,NEFT Transfer,1234567890123456,02/29,111,9876543210,SBIN1234567,+14155552671,"03/11/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-11 13:24:16.659447
user80,user28,neft,9400,Card Payment,-,-,111,9876543210,-,1234567890,"02/23/2025, 01:24:16 PM",False,[],2025-02-23 13:24:16.659447
user11,user77,neft,6266,Contact Payment,-,02/29,111,-,-,1234567890,"02/27/2025, 01:24:16 PM",False,[],2025-02-27 13:24:16.659447
user87,user92,contact,7470,Contact Payment,-,-,-,9876543210,-,1234567890,"03/11/2025, 01:24:16 PM",False,[],2025-03-11 13:24:16.659447
user69,user4,card,8576,NEFT Transfer,1234567890123456,02/29,-,-,-,1234567890,"03/16/2025, 01:24:16 PM",False,[],2025-03-16 13:24:16.659447
user19,user28,contact,9655,Contact Payment,1234567890123456,-,111,-,-,+441632960961,"02/24/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-24 13:24:16.659447
user59,user30,neft,18820,Contact Payment,-,02/29,111,-,SBIN1234567,+441632960961,"02/27/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-27 13:24:16.659447
user69,user20,card,2914,NEFT Transfer,1234567890123456,-,-,-,SBIN1234567,1234567890,"03/12/2025, 01:24:16 PM",False,[],2025-03-12 13:24:16.659447
user59,user87,contact,16847,Card Payment,1234567890123456,02/29,111,-,SBIN1234567,1234567890,"03/07/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-07 13:24:16.659447
user58,user89,contact,19476,Card Payment,1234567890123456,02/29,-,9876543210,-,1234567890,"03/02/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-02 13:24:16.659447
user40,user98,neft,7238,Contact Payment,1234567890123456,02/29,-,-,-,1234567890,"03/05/2025, 01:24:16 PM",False,[],2025-03-05 13:24:16.659447
user41,user46,contact,12368,Card Payment,-,02/29,111,9876543210,-,+14155552671,"02/17/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-17 13:24:16.659447
user27,user50,contact,1902,NEFT Transfer,1234567890123456,-,111,9876543210,-,+14155552671,"03/16/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-16 13:24:16.659447
user26,user20,contact,10376,NEFT Transfer,-,-,111,-,-,9152251477,"03/15/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-15 13:24:16.659447
user87,user19,neft,16144,NEFT Transfer,-,02/29,111,9876543210,SBIN1234567,+441632960961,"02/18/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-18 13:24:16.659447
user61,user75,card,12072,Contact Payment,-,02/29,-,9876543210,SBIN1234567,9152251477,"02/21/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-21 13:24:16.659447
user81,user58,card,5245,Contact Payment,-,-,-,9876543210,SBIN1234567,9152251477,"02/19/2025, 01:24:16 PM",False,[],2025-02-19 13:24:16.659447
user94,user66,contact,2219,NEFT Transfer,-,02/29,111,-,SBIN1234567,9152251477,"03/05/2025, 01:24:16 PM",False,[],2025-03-05 13:24:16.659447
user12,user97,neft,5690,Contact Payment,1234567890123456,02/29,-,9876543210,SBIN1234567,+441632960961,"02/22/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-22 13:24:16.659447
user80,user9,card,18696,Contact Payment,-,02/29,111,-,SBIN1234567,1234567890,"02/15/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-15 13:24:16.659447
user80,user72,contact,1233,Contact Payment,-,-,-,-,-,1234567890,"03/15/2025, 01:24:16 PM",False,[],2025-03-15 13:24:16.660447
user29,user56,neft,2377,Contact Payment,-,02/29,-,9876543210,SBIN1234567,9152251477,"03/11/2025, 01:24:16 PM",False,[],2025-03-11 13:24:16.660447
user82,user70,contact,5837,Card Payment,1234567890123456,02/29,-,-,-,+441632960961,"02/26/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-26 13:24:16.660447
user81,user88,contact,16201,NEFT Transfer,1234567890123456,-,-,9876543210,-,+441632960961,"02/21/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-21 13:24:16.660447
user45,user100,contact,1951,Card Payment,1234567890123456,-,-,-,SBIN1234567,1234567890,"03/10/2025, 01:24:16 PM",False,[],2025-03-10 13:24:16.660447
user3,user26,card,7446,Card Payment,1234567890123456,02/29,-,-,-,9152251477,"03/12/2025, 01:24:16 PM",False,[],2025-03-12 13:24:16.660447
user51,user2,card,16436,Contact Payment,-,-,111,9876543210,-,+441632960961,"03/06/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-06 13:24:16.660447
user63,user78,contact,16202,Contact Payment,1234567890123456,02/29,111,-,-,1234567890,"03/08/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-08 13:24:16.660447
user48,user28,neft,5787,Contact Payment,-,-,111,9876543210,-,9152251477,"02/22/2025, 01:24:16 PM",False,[],2025-02-22 13:24:16.660447
user90,user6,card,4632,Contact Payment,-,-,111,9876543210,SBIN1234567,+441632960961,"03/08/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-08 13:24:16.660447
user74,user38,contact,3450,Card Payment,1234567890123456,-,111,-,-,+441632960961,"03/12/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-12 13:24:16.660447
user40,user12,card,11300,NEFT Transfer,-,-,-,-,-,1234567890,"03/08/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-08 13:24:16.660447
user69,user65,contact,11286,Card Payment,1234567890123456,02/29,-,9876543210,-,+441632960961,"02/16/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-16 13:24:16.660447
user25,user30,contact,1393,Card Payment,1234567890123456,-,111,-,-,9152251477,"02/24/2025, 01:24:16 PM",False,[],2025-02-24 13:24:16.660447
user97,user20,card,1170,Contact Payment,1234567890123456,-,111,-,-,+441632960961,"03/09/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-09 13:24:16.660447
user73,user39,neft,9955,Contact Payment,-,02/29,-,9876543210,SBIN1234567,+441632960961,"02/17/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-17 13:24:16.660447
user97,user21,card,5864,NEFT Transfer,-,-,-,-,SBIN1234567,+14155552671,"03/03/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-03 13:24:16.660447
user66,user96,neft,18618,NEFT Transfer,1234567890123456,-,111,-,-,1234567890,"03/04/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-04 13:24:16.660447
user30,user100,card,3907,Contact Payment,1234567890123456,02/29,111,-,SBIN1234567,+441632960961,"03/02/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-02 13:24:16.661456
user6,user64,neft,6522,Contact Payment,-,-,-,-,-,+14155552671,"03/16/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-16 13:24:16.661456
user82,user19,card,9159,NEFT Transfer,-,-,-,9876543210,SBIN1234567,9152251477,"03/15/2025, 01:24:16 PM",False,[],2025-03-15 13:24:16.661456
user65,user92,contact,15560,Card Payment,1234567890123456,02/29,-,-,SBIN1234567,9152251477,"03/10/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-10 13:24:16.661456
user86,user26,contact,13413,Contact Payment,1234567890123456,02/29,111,9876543210,-,1234567890,"03/05/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-05 13:24:16.661456
user99,user31,neft,6504,NEFT Transfer,-,-,-,9876543210,-,9152251477,"02/26/2025, 01:24:16 PM",False,[],2025-02-26 13:24:16.661456
user8,user26,card,18220,NEFT Transfer,1234567890123456,-,-,-,SBIN1234567,+14155552671,"03/16/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-16 13:24:16.661456
user72,user71,contact,4038,NEFT Transfer,1234567890123456,-,111,9876543210,-,9152251477,"03/08/2025, 01:24:16 PM",False,[],2025-03-08 13:24:16.661456
user93,user45,neft,45631,Card Payment,-,02/29,-,-,-,1234567890,"03/02/2025, 01:24:16 PM",True,['High transaction amount'],2025-03-02 13:24:16.661456
user49,user46,contact,7609,NEFT Transfer,-,02/29,111,-,-,+14155552671,"03/01/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-01 13:24:16.661456
user75,user76,neft,1699,Contact Payment,-,-,111,-,-,9152251477,"03/13/2025, 01:24:16 PM",False,[],2025-03-13 13:24:16.661456
user7,user55,neft,15225,Contact Payment,1234567890123456,-,111,9876543210,SBIN1234567,9152251477,"03/14/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-14 13:24:16.661456
user81,user100,contact,9330,Contact Payment,-,-,-,-,SBIN1234567,+14155552671,"02/25/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-25 13:24:16.661456
user42,user32,contact,16998,Card Payment,-,02/29,111,9876543210,SBIN1234567,+14155552671,"03/15/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-15 13:24:16.661456
user97,user88,contact,11783,NEFT Transfer,-,02/29,111,-,-,9152251477,"02/20/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-20 13:24:16.661456
user52,user63,card,8511,NEFT Transfer,-,-,111,9876543210,SBIN1234567,1234567890,"03/03/2025, 01:24:16 PM",False,[],2025-03-03 13:24:16.661456
user35,user22,card,5601,Contact Payment,-,02/29,-,9876543210,SBIN1234567,+441632960961,"03/07/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-07 13:24:16.661456
user24,user20,contact,8526,NEFT Transfer,-,02/29,-,9876543210,-,+14155552671,"03/13/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-13 13:24:16.661456
user55,user83,contact,4755,Contact Payment,1234567890123456,-,111,-,SBIN1234567,1234567890,"03/10/2025, 01:24:16 PM",False,[],2025-03-10 13:24:16.661456
user91,user76,neft,17140,Contact Payment,-,02/29,111,-,SBIN1234567,9152251477,"02/26/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-26 13:24:16.661456
user58,user27,contact,16543,Contact Payment,1234567890123456,-,-,9876543210,SBIN1234567,+14155552671,"03/11/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-11 13:24:16.661456
user9,user10,contact,1237,Card Payment,1234567890123456,02/29,111,9876543210,SBIN1234567,+441632960961,"03/13/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-13 13:24:16.661456
user94,user33,neft,3777,Contact Payment,1234567890123456,02/29,111,-,-,+441632960961,"03/03/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-03 13:24:16.661456
user50,user26,neft,4294,NEFT Transfer,-,-,111,-,SBIN1234567,1234567890,"03/15/2025, 01:24:16 PM",False,[],2025-03-15 13:24:16.661456
user31,user34,card,5866,Contact Payment,-,-,-,9876543210,SBIN1234567,+441632960961,"03/14/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-14 13:24:16.661456
user75,user23,neft,16761,Card Payment,-,-,111,-,-,9152251477,"03/14/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-14 13:24:16.661456
user41,user47,neft,9510,Contact Payment,-,-,111,-,-,+14155552671,"03/14/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-14 13:24:16.661456
user15,user71,neft,7359,NEFT Transfer,-,-,111,9876543210,-,1234567890,"03/02/2025, 01:24:16 PM",False,[],2025-03-02 13:24:16.662448
user92,user90,contact,45420,Card Payment,-,02/29,111,9876543210,SBIN1234567,1234567890,"02/14/2025, 01:24:16 PM",True,['High transaction amount'],2025-02-14 13:24:16.662448
user1,user18,neft,5203,NEFT Transfer,1234567890123456,-,111,9876543210,SBIN1234567,+441632960961,"03/04/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-04 13:24:16.662448
user97,user62,card,13244,NEFT Transfer,1234567890123456,-,-,9876543210,-,9152251477,"02/26/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-26 13:24:16.662448
user30,user95,card,17657,NEFT Transfer,1234567890123456,-,111,-,-,+14155552671,"02/18/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-18 13:24:16.662448
user49,user6,neft,13773,Contact Payment,1234567890123456,-,111,-,-,1234567890,"02/24/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-24 13:24:16.662448
user48,user22,neft,8528,Contact Payment,-,-,111,9876543210,-,9152251477,"02/27/2025, 01:24:16 PM",False,[],2025-02-27 13:24:16.662448
user79,user83,contact,8927,Contact Payment,1234567890123456,02/29,-,9876543210,-,1234567890,"02/14/2025, 01:24:16 PM",False,[],2025-02-14 13:24:16.662448
user67,user93,neft,19843,Card Payment,1234567890123456,02/29,-,-,SBIN1234567,1234567890,"02/19/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-19 13:24:16.662448
user97,user17,contact,8434,NEFT Transfer,1234567890123456,02/29,-,9876543210,SBIN1234567,+441632960961,"02/22/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-22 13:24:16.662448
user65,user36,neft,14759,Contact Payment,-,02/29,-,9876543210,SBIN1234567,+14155552671,"03/05/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-05 13:24:16.662448
user15,user43,contact,10699,Card Payment,-,-,-,9876543210,-,9152251477,"02/21/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-21 13:24:16.662448
user15,user71,card,5881,Card Payment,-,02/29,111,9876543210,SBIN1234567,+14155552671,"03/06/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-06 13:24:16.662448
user37,user48,card,4449,NEFT Transfer,-,-,111,-,-,9152251477,"03/12/2025, 01:24:16 PM",False,[],2025-03-12 13:24:16.662448
user79,user84,neft,8048,Contact Payment,1234567890123456,-,-,-,SBIN1234567,9152251477,"03/16/2025, 01:24:16 PM",False,[],2025-03-16 13:24:16.662448
user45,user75,contact,18808,NEFT Transfer,1234567890123456,-,111,-,-,1234567890,"02/17/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-17 13:24:16.662448
user98,user83,neft,9541,NEFT Transfer,1234567890123456,02/29,-,-,-,+441632960961,"02/18/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-02-18 13:24:16.662448
user17,user42,contact,8449,Card Payment,-,-,-,-,-,+14155552671,"03/10/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-10 13:24:16.662448
user61,user6,contact,13004,Card Payment,-,-,111,9876543210,SBIN1234567,1234567890,"03/05/2025, 01:24:16 PM",False,['High transaction amount'],2025-03-05 13:24:16.662448
user22,user14,card,16468,NEFT Transfer,-,02/29,-,9876543210,-,+14155552671,"02/20/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-20 13:24:16.662448
user13,user86,neft,11843,NEFT Transfer,1234567890123456,02/29,111,9876543210,-,9152251477,"02/20/2025, 01:24:16 PM",False,['High transaction amount'],2025-02-20 13:24:16.662448
user10,user7,card,11491,Contact Payment,-,-,-,9876543210,-,+14155552671,"02/25/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-25 13:24:16.662448
user56,user29,contact,13485,Card Payment,-,02/29,-,-,SBIN1234567,+14155552671,"02/22/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-22 13:24:16.662448
user29,user90,card,18442,Contact Payment,1234567890123456,02/29,-,9876543210,-,+441632960961,"02/22/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-02-22 13:24:16.662448
user54,user29,neft,7436,Contact Payment,1234567890123456,02/29,-,-,-,9152251477,"02/28/2025, 01:24:16 PM",False,[],2025-02-28 13:24:16.662448
user96,user50,contact,4344,Card Payment,1234567890123456,02/29,-,-,SBIN1234567,9152251477,"02/20/2025, 01:24:16 PM",False,[],2025-02-20 13:24:16.662448
user13,user12,neft,17121,Contact Payment,1234567890123456,-,-,-,-,+14155552671,"03/14/2025, 01:24:16 PM",True,"['High transaction amount', 'Transaction to a non-Indian contact number']",2025-03-14 13:24:16.662448
user5,user81,card,1551,Card Payment,-,02/29,111,-,SBIN1234567,+441632960961,"03/15/2025, 01:24:16 PM",True,['Transaction to a non-Indian contact number'],2025-03-15 13:24:16.662448
